Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Career
4,3,3,2,4,5,5,5,2,2,5,2,Surgeon
4,4,4,3,3,5,5,2,3,2,3,1,Researcher
3,2,2,3,4,5,3,3,3,1,4,3,Dentist
2,2,2,2,5,4,3,4,5,2,4,2,Physical Therapist
5,4,5,2,2,5,5,2,2,2,5,2,Aerospace Engineer
2,2,2,5,4,4,2,4,2,2,5,3,Chef
2,2,2,3,3,4,3,3,3,4,4,2,Forester
2,3,1,3,5,3,2,5,4,3,3,3,Cruise Staff
4,3,4,3,3,5,5,2,2,2,3,2,Researcher
2,3,2,3,5,4,2,4,3,4,3,1,Flight Attendant
4,4,4,2,1,5,5,3,2,1,3,4,Data Analyst
4,4,4,3,5,4,3,4,4,2,3,4,Project Manager
1,2,1,1,2,2,1,3,1,5,3,2,Truck Driver
1,4,3,3,5,4,2,3,3,2,2,3,Customer Service Manager
3,5,5,5,4,4,4,4,2,1,4,3,UX/UI Designer
2,4,5,3,5,5,3,5,4,2,4,3,Operations Manager
3,3,3,2,2,5,4,3,2,2,5,2,Lab Technician
2,4,3,5,4,4,2,4,2,4,4,3,Photographer
1,2,1,5,4,3,1,5,3,3,4,2,Dancer
4,5,5,4,1,4,3,5,2,1,4,3,Mobile App Developer
3,3,4,3,5,4,2,5,5,1,3,5,Business Manager
5,5,5,3,2,3,3,4,2,1,4,3,Software Developer
5,3,4,2,2,5,5,3,3,2,5,1,Chemist
4,5,5,1,2,3,4,4,2,1,3,2,Cloud Engineer
5,5,5,3,2,4,4,4,1,1,4,3,Software Developer
4,3,4,2,2,5,4,3,1,1,2,5,Accountant
2,3,2,4,4,3,2,4,2,4,4,3,Photographer
4,3,3,3,3,5,5,3,3,5,4,2,Environmental Scientist
2,3,2,4,4,3,2,5,3,2,2,5,Sales Representative
2,4,3,4,4,4,3,4,2,3,5,3,Photographer
5,3,4,3,1,5,4,3,3,1,3,5,Data Analyst
5,2,3,3,3,5,4,3,2,4,5,3,Civil Engineer
1,3,1,5,4,3,2,4,3,2,4,3,Musician
3,2,4,2,4,5,3,3,3,2,2,3,Government Officer
3,4,2,4,4,4,4,3,5,1,2,2,Trainer
5,3,4,2,4,5,5,3,3,1,2,3,Judge
1,3,2,2,4,4,2,4,2,5,4,2,Police Officer
2,3,3,5,4,4,2,4,2,4,4,2,Photographer
4,3,3,2,5,4,5,5,4,2,4,2,Doctor
3,4,3,5,5,5,3,5,3,3,2,4,Event Planner
5,4,5,3,3,5,5,2,4,1,3,2,Academic Researcher
3,4,4,4,5,4,5,5,3,3,2,3,Journalist
2,2,1,3,2,4,4,3,3,5,3,2,Forester
4,5,5,3,1,5,4,3,1,1,5,3,Computer Engineer
2,3,3,3,4,4,3,4,3,5,4,2,Police Officer
5,3,5,2,3,4,5,5,2,1,2,5,Stock Trader
3,4,3,2,3,5,4,5,2,3,3,4,Logistics Manager
2,3,3,4,5,4,3,4,5,2,3,3,Trainer
3,3,3,3,5,4,4,4,3,3,4,2,Veterinarian
5,2,4,2,4,5,5,3,3,1,2,3,Judge
4,2,4,2,3,5,5,3,1,2,4,2,Medical Technologist
2,4,4,4,5,4,4,4,3,3,1,3,Journalist
3,4,4,2,4,4,3,5,3,3,2,4,Logistics Manager
3,5,4,5,2,4,1,4,2,1,3,3,Animator
2,3,3,4,5,3,3,4,3,3,2,4,Real Estate Agent
2,1,1,2,3,3,1,2,2,5,5,3,Farmer
4,3,4,5,4,5,2,3,2,3,5,3,Architect
4,4,5,2,3,5,5,3,3,1,3,2,Researcher
3,4,3,3,4,5,4,1,5,2,3,1,Professor
4,3,3,2,3,5,4,3,2,4,5,2,Civil Engineer
1,2,1,2,2,3,1,5,2,5,4,1,Delivery Rider
5,4,5,2,2,4,5,3,1,1,3,4,Data Analyst
3,5,5,4,2,4,3,4,2,1,4,3,Web Developer
4,3,3,2,5,4,4,5,4,2,4,2,Doctor
2,3,2,2,2,4,2,3,1,5,5,2,Heavy Equipment Operator
4,4,5,1,4,4,5,4,1,1,1,2,Paralegal
1,3,2,3,5,4,2,4,2,4,3,1,Flight Attendant
5,5,5,4,2,4,3,5,2,1,4,3,Mobile App Developer
5,4,4,3,3,5,4,2,2,3,4,3,Electrical Engineer
2,3,3,3,5,5,4,3,2,4,4,2,Veterinarian
1,2,1,2,3,3,1,5,2,5,4,1,Delivery Rider
1,1,1,1,2,3,1,3,1,5,4,2,Truck Driver
2,2,3,2,5,4,2,4,3,2,3,2,Medical Assistant
1,3,2,4,5,3,3,4,5,4,1,3,Tour Guide
1,2,1,2,3,4,2,3,2,4,4,3,Plumber
3,3,3,2,2,4,4,3,3,5,5,3,Fisheries Specialist
3,3,2,3,4,4,2,3,1,3,5,3,Mechanic
1,2,1,1,2,3,1,2,1,5,4,2,Truck Driver
2,5,5,5,4,5,5,5,2,1,3,3,UX/UI Designer
3,3,4,2,3,5,4,3,2,1,2,5,Accountant
3,3,3,2,5,5,5,5,4,2,4,1,Doctor
2,2,2,3,5,4,2,5,3,3,3,2,Flight Attendant
3,5,3,2,3,5,4,4,2,1,5,2,Network Administrator
1,3,1,2,2,4,2,3,2,5,5,2,Heavy Equipment Operator
3,3,3,4,4,4,2,2,4,2,3,2,Teacher
5,4,4,2,2,5,5,3,2,2,4,2,Physicist
1,3,2,4,4,3,3,4,5,4,2,3,Tour Guide
4,5,5,3,2,5,5,3,2,1,4,4,AI/ML Engineer
3,5,5,5,2,4,3,4,2,1,4,2,Web Developer
3,2,2,3,5,4,2,4,4,2,2,4,Business Manager
4,5,5,2,1,5,5,5,1,1,4,3,Cybersecurity Specialist
3,5,5,5,3,5,4,3,2,1,4,3,UX/UI Designer
5,4,4,2,2,5,3,3,2,2,5,3,Electrical Engineer
2,2,1,2,2,2,2,3,2,5,5,2,Farmer
2,3,3,1,5,4,2,4,3,2,3,2,Medical Assistant
2,2,2,5,4,3,2,5,2,2,5,3,Chef
2,3,3,2,4,5,1,5,3,5,5,1,Military Personnel
5,4,5,2,1,4,5,3,2,3,4,1,Physicist
1,3,2,5,4,3,1,4,3,2,3,3,Musician
3,4,4,2,3,5,5,3,3,2,3,2,Researcher
2,3,3,3,4,4,3,3,5,2,2,2,School Counselor
1,3,3,3,5,4,3,3,4,2,2,2,School Counselor
2,2,3,2,5,3,4,2,5,2,2,1,School Counselor
4,3,4,2,3,4,5,3,2,2,4,1,Medical Technologist
3,3,3,2,5,5,4,4,3,4,4,2,Veterinarian
3,3,3,2,3,3,4,3,3,5,5,2,Fisheries Specialist
3,2,1,3,2,4,2,2,2,3,5,3,Carpenter
3,4,3,5,5,4,2,3,5,2,2,3,Trainer
5,5,5,3,2,5,5,4,2,1,4,4,AI/ML Engineer
2,3,2,3,5,3,3,4,3,2,2,4,Insurance Agent
3,4,4,2,4,5,4,5,3,3,3,3,Logistics Manager
3,3,2,3,5,3,3,5,3,4,2,2,Cruise Staff
3,2,1,4,3,4,2,2,2,3,5,2,Carpenter
5,3,4,1,2,4,5,3,3,2,5,2,Chemist
3,3,2,3,5,5,4,4,3,4,4,2,Veterinarian
3,3,3,5,5,3,3,5,4,3,3,5,Entrepreneur
5,3,4,2,2,5,5,3,3,2,5,2,Chemist
3,4,2,5,5,3,3,5,4,3,3,5,Entrepreneur
3,3,3,2,3,4,4,3,3,5,5,3,Fisheries Specialist
3,4,3,1,4,5,3,4,3,2,5,2,Radiologic Technologist
2,3,2,2,2,4,2,3,2,5,5,2,Heavy Equipment Operator
5,5,5,2,1,5,4,3,1,1,3,4,Data Scientist
4,3,3,2,4,5,4,3,4,1,3,3,Pharmacist
1,2,2,5,3,4,1,4,4,4,5,3,Dancer
3,3,4,3,5,4,3,4,2,2,2,4,Hotel Manager
5,5,5,3,3,5,5,5,3,1,3,5,Financial Analyst
3,4,3,5,5,5,2,5,3,3,3,4,Event Planner
1,3,3,3,5,4,2,2,5,2,2,4,Human Resource Manager
3,3,2,3,4,5,3,3,2,1,5,3,Dentist
2,3,3,5,4,3,3,3,3,4,3,4,Real Estate Agent
5,3,5,2,3,4,5,4,2,1,2,5,Stock Trader
5,4,5,2,2,4,5,2,3,2,3,2,Physicist
4,3,5,2,3,3,5,5,2,1,2,4,Stock Trader
4,3,3,3,3,5,5,3,3,5,4,2,Environmental Scientist
1,3,2,5,5,3,2,5,3,4,4,3,Photographer
5,3,4,2,2,5,5,3,3,2,5,2,Chemist
3,3,2,2,3,4,2,3,2,3,4,2,Electrician
3,4,4,2,3,5,4,4,2,1,2,3,Paralegal
2,2,3,5,4,3,2,5,2,2,4,4,Fashion Designer
2,2,1,2,4,4,1,5,2,5,5,2,Firefighter
4,5,4,4,2,4,3,5,2,1,3,3,Mobile App Developer
3,4,4,3,4,5,5,1,5,2,3,1,Professor
3,3,2,4,5,4,3,3,5,2,3,2,Teacher
3,1,1,2,2,4,2,3,2,3,5,1,Welder
1,3,2,3,5,3,2,5,3,4,2,2,Flight Attendant
2,3,2,1,2,5,4,4,3,5,4,3,Fisheries Specialist
3,3,4,2,2,5,4,3,2,2,5,2,Lab Technician
3,3,4,4,3,5,4,4,3,5,5,2,Environmental Scientist
4,4,5,3,2,5,4,3,2,1,5,3,Computer Engineer
5,3,2,2,4,5,5,5,3,2,5,2,Surgeon
1,2,2,4,5,3,2,5,3,2,4,3,Bartender
3,4,5,5,2,3,1,4,2,1,4,2,Animator
5,3,4,2,2,5,5,3,2,2,5,3,Chemical Engineer
5,5,4,3,2,5,4,3,2,1,4,3,Computer Engineer
4,4,4,2,4,5,5,1,4,2,3,2,Professor
1,2,2,4,5,3,1,4,2,2,4,2,Bartender
3,3,2,4,5,4,3,2,5,2,3,1,Teacher
2,3,2,4,4,3,2,5,4,4,3,3,Cruise Staff
5,4,5,2,3,4,4,3,3,1,1,4,Economist
5,4,4,2,2,5,4,3,2,2,5,3,Electrical Engineer
2,2,2,2,2,4,2,3,2,4,5,2,Heavy Equipment Operator
4,2,4,2,5,5,5,3,3,2,2,4,Lawyer
2,3,3,5,4,4,2,4,2,2,4,4,Fashion Designer
2,2,1,2,3,3,2,3,2,5,5,3,Farmer
3,3,3,3,5,5,3,3,4,3,4,2,Physical Therapist
3,3,1,2,3,4,2,3,1,3,5,3,Electrician
4,5,4,2,3,5,4,4,2,1,5,2,Network Administrator
5,4,5,2,2,5,5,3,2,1,3,4,Data Analyst
2,3,2,4,5,3,2,5,4,2,1,5,Sales Representative
3,3,3,3,5,5,4,4,3,4,4,1,Veterinarian
4,3,2,3,3,5,5,3,3,5,4,1,Marine Biologist
5,3,5,2,2,4,5,3,3,1,2,5,Economist
2,2,3,3,5,3,3,3,4,2,2,4,Human Resource Manager
4,3,4,3,4,5,5,2,5,2,3,2,Professor
1,2,2,4,5,2,1,5,3,2,4,3,Bartender
3,4,3,5,5,3,3,5,3,3,3,5,Entrepreneur
5,3,5,1,2,5,5,2,2,1,2,4,Data Analyst
5,3,5,3,2,5,5,3,2,2,5,2,Aerospace Engineer
2,3,2,2,4,3,3,5,2,5,4,2,Police Officer
2,3,3,2,5,4,2,4,3,2,3,2,Medical Assistant
3,2,2,3,4,4,3,4,5,2,3,2,Physical Therapist
2,5,3,1,3,5,4,3,3,5,5,3,Ship Captain
1,2,2,4,5,3,1,5,3,3,4,2,Bartender
3,4,4,3,5,5,4,5,4,2,3,4,Project Manager
1,2,1,1,2,3,1,2,1,5,4,2,Truck Driver
3,4,4,2,4,5,4,5,3,2,3,4,Logistics Manager
5,3,4,3,3,5,5,5,2,2,5,2,Surgeon
5,3,4,1,2,5,5,3,2,2,5,2,Chemist
3,3,3,2,3,4,4,3,3,5,5,3,Fisheries Specialist
2,4,4,4,5,4,4,5,3,3,2,3,Journalist
1,2,1,2,3,3,1,5,2,5,4,2,Delivery Rider
4,3,4,4,3,5,3,3,2,2,4,3,Architect
2,2,2,2,5,4,3,5,3,3,4,2,Nurse
3,5,5,5,4,5,3,4,2,1,3,3,UX/UI Designer
5,3,3,2,3,5,5,5,3,2,4,1,Surgeon
2,3,2,4,5,2,3,4,4,5,2,3,Tour Guide
1,3,2,3,4,4,2,5,3,3,3,2,Flight Attendant
3,5,4,2,5,4,3,4,3,1,5,2,IT Support Specialist
4,4,4,2,3,5,4,4,2,1,5,2,Network Administrator
1,2,1,1,2,3,1,3,1,5,4,2,Truck Driver
4,4,4,3,4,5,5,2,5,2,3,1,Professor
4,3,3,2,5,5,5,5,4,2,4,1,Doctor
1,3,3,2,4,5,3,4,3,3,4,4,Warehouse Manager
3,3,3,3,3,4,4,3,3,5,5,3,Agricultural Engineer
1,3,3,3,5,4,3,4,3,2,2,5,Insurance Agent
5,3,4,1,2,5,5,3,3,1,5,2,Chemist
5,3,5,2,1,5,5,3,2,1,3,4,Data Analyst
3,5,4,2,3,4,4,1,5,2,2,2,Professor
3,2,1,3,2,3,2,3,2,3,5,3,Carpenter
3,4,4,3,5,3,3,5,3,2,2,3,Hotel Manager
3,2,2,3,5,4,3,4,5,2,4,2,Physical Therapist
3,3,3,2,4,5,3,4,3,5,5,3,Ship Captain
3,3,3,3,4,4,2,2,5,2,2,5,Human Resource Manager
1,3,2,5,4,3,1,4,2,1,4,3,Musician
5,5,5,3,2,3,4,4,2,1,4,3,Software Developer
4,4,3,4,5,5,3,3,3,1,5,3,Dentist
3,2,2,3,5,4,3,4,5,2,4,2,Physical Therapist
3,3,3,2,2,4,4,3,3,5,5,3,Fisheries Specialist
5,5,5,2,2,5,5,3,2,1,3,5,Data Scientist
3,3,4,3,5,4,3,5,3,2,1,4,Hotel Manager
1,2,1,1,3,3,1,5,2,4,4,1,Delivery Rider
5,4,5,3,2,5,5,3,2,2,5,3,Aerospace Engineer
1,1,2,4,5,3,2,5,2,3,3,3,Actor
4,2,4,1,3,5,4,3,2,1,2,5,Accountant
3,4,4,3,4,5,5,3,3,4,3,3,Environmental Planner
2,5,4,5,3,3,2,5,2,2,3,3,Video Editor
3,4,3,2,4,5,4,3,3,1,2,5,Banker
3,3,2,2,3,4,4,3,2,5,5,3,Fisheries Specialist
5,4,5,2,2,5,5,3,2,1,4,2,Physicist
3,5,5,5,4,5,4,4,2,1,4,3,UX/UI Designer
5,5,5,3,1,5,5,3,2,1,4,4,AI/ML Engineer
3,4,5,3,5,4,5,5,3,3,3,3,Journalist
2,3,1,1,2,3,1,2,1,4,4,2,Truck Driver
4,3,3,2,3,5,3,5,2,4,4,3,Pilot
2,4,2,3,5,5,3,4,4,3,1,3,Customer Service Manager
2,4,4,2,5,4,3,4,3,1,2,4,Hotel Manager
2,4,3,5,5,3,3,4,4,3,3,5,Entrepreneur
3,3,2,2,3,4,2,3,1,2,5,3,Electrician
3,5,4,2,3,5,3,4,2,1,5,2,Network Administrator
2,3,3,5,3,4,2,5,2,2,4,4,Fashion Designer
2,5,5,4,3,5,4,4,2,1,4,3,UX/UI Designer
5,3,4,2,1,5,5,3,2,2,5,3,Chemical Engineer
5,5,5,2,2,4,4,4,2,1,4,3,Cloud Engineer
3,4,4,4,4,4,5,5,3,3,2,3,Journalist
3,3,2,2,2,4,3,3,2,3,5,3,Mechanic
3,3,1,2,4,5,2,5,3,5,5,2,Military Personnel
5,2,4,2,1,5,5,4,3,2,5,3,Chemical Engineer
3,4,4,2,4,5,4,4,2,1,2,3,Paralegal
1,1,1,1,2,3,1,3,1,5,4,2,Truck Driver
4,3,4,2,5,4,5,4,2,2,2,4,Lawyer
5,4,4,2,2,5,4,3,2,2,5,3,Electrical Engineer
4,2,4,2,3,5,5,3,3,1,2,3,Judge
5,4,4,2,2,5,4,3,2,2,5,3,Electrical Engineer
2,3,3,3,5,4,3,4,3,3,2,5,Real Estate Broker
3,2,5,2,3,5,4,4,2,2,5,3,Lab Technician
2,3,2,2,2,4,2,3,2,5,5,2,Heavy Equipment Operator
1,2,1,4,3,4,1,5,3,2,5,2,Dancer
5,2,4,2,2,5,5,3,3,2,5,2,Chemist
3,4,4,3,4,5,5,3,3,4,3,3,Environmental Planner
3,4,2,2,4,5,3,4,2,2,5,2,Radiologic Technologist
4,3,4,3,4,5,4,4,3,3,3,5,Logistics Manager
2,1,2,3,5,3,2,5,4,3,4,3,Fitness Trainer
3,3,2,4,5,3,2,3,5,2,3,2,Teacher
5,5,5,4,2,4,3,5,1,1,4,3,Mobile App Developer
4,2,4,2,3,5,4,3,2,1,2,5,Accountant
3,3,4,1,4,5,4,5,3,2,3,4,Operations Manager
1,2,1,1,2,3,1,5,1,5,3,2,Delivery Rider
5,2,4,2,1,5,4,3,2,3,5,2,Structural Engineer
5,3,3,3,3,5,4,2,2,3,5,3,Mechanical Engineer
5,5,4,2,2,5,5,4,2,1,4,4,AI/ML Engineer
3,3,4,2,2,5,4,3,2,2,4,2,Lab Technician
3,2,3,3,4,4,4,3,3,4,4,1,Veterinarian
2,2,1,2,3,4,2,3,2,3,5,3,Plumber
3,2,3,3,5,5,4,4,3,4,4,2,Veterinarian
5,3,4,2,2,5,5,3,2,2,5,3,Chemical Engineer
5,3,5,2,2,5,5,4,1,1,2,4,Financial Analyst
3,3,4,3,4,5,5,2,3,4,3,3,Environmental Planner
5,5,5,2,2,4,3,4,2,1,4,3,Cloud Engineer
4,5,4,1,4,4,2,3,3,4,5,2,Ship Captain
3,3,3,2,3,4,2,3,2,2,2,3,Government Officer
3,4,3,2,4,5,2,4,3,5,5,2,Ship Captain
4,2,4,1,4,4,5,3,2,5,5,2,Fisheries Specialist
3,2,1,2,4,3,1,4,1,5,4,3,Farmer
3,3,4,2,2,5,4,3,2,2,4,2,Lab Technician
4,3,4,2,4,4,5,2,3,1,1,3,Judge
5,4,5,2,2,5,5,3,3,2,4,2,Physicist
3,3,2,2,4,5,2,5,3,5,5,2,Military Personnel
4,3,4,3,5,5,3,4,4,2,3,4,Project Manager
5,3,4,2,1,5,5,3,3,2,4,2,Chemist
3,3,3,3,3,4,3,2,5,2,2,2,Tutor
1,2,1,5,4,4,1,4,3,3,4,2,Dancer
3,2,2,3,5,4,3,4,5,2,4,2,Physical Therapist
2,2,1,2,4,3,2,5,2,4,5,1,Firefighter
3,3,2,4,4,3,2,2,2,3,5,2,Carpenter
3,2,2,3,5,4,3,3,5,1,4,2,Physical Therapist
5,3,3,3,2,5,4,3,1,4,5,3,Civil Engineer
5,5,5,3,2,5,3,3,2,1,5,3,Computer Engineer
4,3,3,3,3,4,5,3,3,5,3,1,Environmental Scientist
5,4,5,3,2,4,5,4,2,1,4,4,AI/ML Engineer
2,1,2,2,5,5,3,5,4,3,4,2,Nurse
5,5,5,1,2,3,4,4,2,1,5,3,Cloud Engineer
1,2,1,2,3,3,1,5,2,4,4,2,Delivery Rider
3,4,3,1,4,5,3,3,3,2,5,2,Radiologic Technologist
5,2,3,2,2,5,5,3,1,2,5,3,Chemical Engineer
2,2,4,2,4,5,2,3,3,2,2,3,Government Officer
3,3,3,4,5,4,3,4,5,1,3,2,Trainer
3,2,2,2,3,4,3,3,2,3,5,2,Automotive Technician
4,2,5,3,1,4,3,2,2,4,5,4,Structural Engineer
5,3,2,2,3,5,4,3,2,3,5,3,Mechanical Engineer
2,3,3,5,3,4,4,3,3,2,2,3,Writer
1,2,2,5,5,2,1,4,3,3,3,4,Actor
5,4,4,4,4,5,5,2,2,4,5,3,Civil Engineer
4,4,4,4,1,5,5,3,2,3,5,4,Structural Engineer
3,2,2,2,3,3,3,2,2,3,5,3,Mechanic
3,3,2,2,3,4,3,3,2,3,5,3,Mechanic
2,5,5,5,2,4,2,4,2,2,4,3,Video Editor
4,3,4,2,3,5,5,3,2,1,2,5,Auditor
3,2,2,2,3,3,4,4,2,5,5,3,Fisheries Specialist
4,2,3,3,2,5,5,3,3,5,3,2,Environmental Scientist
4,4,4,3,5,5,4,5,4,2,3,4,Project Manager
5,3,2,3,3,5,4,3,2,4,5,3,Civil Engineer
4,3,3,3,4,5,3,3,3,4,5,3,Ship Captain
2,4,2,1,2,4,1,2,1,5,4,3,Heavy Equipment Operator
1,2,2,5,5,3,2,5,3,3,2,3,Actor
4,4,4,3,4,5,5,2,5,1,3,2,Professor
2,3,2,4,5,3,1,5,4,3,2,5,Sales Representative
3,4,4,5,3,4,3,5,3,4,4,4,Filmmaker
5,3,2,3,3,5,4,3,2,4,4,3,Civil Engineer
2,3,2,2,2,4,3,2,2,3,5,3,Automotive Technician
3,3,2,2,3,5,1,5,2,5,5,1,Military Personnel
1,2,1,5,4,4,1,5,3,2,5,2,Dancer
4,5,3,4,5,4,4,5,2,2,3,5,Hotel Manager
2,2,1,5,4,4,1,2,2,3,5,4,Carpenter
1,2,1,1,2,3,1,3,1,5,4,2,Truck Driver
5,5,4,5,2,3,3,4,1,1,5,2,Mobile App Developer
3,4,4,2,4,5,4,4,1,1,2,3,Paralegal
3,4,5,3,4,5,5,2,4,5,2,3,Environmental Planner
3,4,5,5,3,5,3,4,2,1,4,2,UX/UI Designer
4,4,4,3,5,5,3,5,4,2,3,3,Project Manager
3,2,2,3,5,4,3,4,5,2,4,1,Physical Therapist
2,5,5,4,3,4,2,5,2,2,4,3,Video Editor
3,3,3,2,3,5,5,2,3,5,4,2,Marine Biologist
5,3,4,1,2,5,5,3,3,1,5,2,Chemist
3,5,5,2,3,4,4,3,2,1,5,1,Network Administrator
3,4,3,5,5,4,3,4,3,3,3,4,Event Planner
4,4,3,3,5,3,4,4,3,2,1,4,Hotel Manager
5,3,4,2,2,5,5,3,2,2,5,3,Chemical Engineer
4,4,3,2,2,5,3,5,2,4,5,3,Pilot
5,5,4,3,2,3,4,5,2,1,5,3,DevOps Engineer
5,4,5,2,2,4,5,3,3,1,2,5,Economist
1,2,1,1,1,3,1,3,1,5,4,1,Truck Driver
1,2,1,5,4,4,1,5,3,3,5,2,Dancer
5,4,5,3,3,5,5,2,4,2,3,2,Academic Researcher
4,4,4,1,4,5,3,2,3,1,2,5,Banker
2,2,3,2,5,3,3,5,2,5,4,2,Police Officer
4,4,3,3,5,5,4,3,4,1,2,4,Financial Planner
5,4,5,2,2,5,5,3,3,2,4,2,Physicist
4,3,3,1,3,5,3,5,3,3,5,2,Pilot
3,3,2,4,5,3,2,3,5,1,4,1,Teacher
4,4,5,3,2,5,5,2,1,2,5,3,Aerospace Engineer
4,3,4,2,2,5,5,3,3,4,4,2,Biologist
2,3,3,3,5,4,2,4,4,2,2,3,Customer Service Manager
3,5,5,5,4,5,4,4,2,1,3,3,UX/UI Designer
1,1,2,5,5,3,2,5,3,3,3,3,Actor
1,5,5,4,3,4,2,5,2,2,4,3,Video Editor
2,2,1,2,4,4,1,5,2,4,4,2,Firefighter
3,3,3,5,5,3,3,5,4,3,3,5,Entrepreneur
2,3,3,5,4,4,1,5,2,2,3,4,Fashion Designer
3,4,2,2,3,3,2,3,1,3,5,3,Mechanic
4,4,4,3,5,5,4,5,4,1,3,4,Project Manager
3,5,4,2,5,4,2,4,3,1,5,2,IT Support Specialist
2,2,2,3,4,4,2,3,3,3,5,3,Carpenter
5,3,4,3,2,5,3,2,2,3,5,3,Structural Engineer
3,3,4,1,5,5,4,5,3,2,3,4,Operations Manager
2,3,2,2,2,4,2,3,1,4,5,2,Heavy Equipment Operator
5,4,5,2,3,4,5,3,3,1,2,5,Economist
3,2,3,2,5,3,3,4,4,2,2,5,Business Manager
5,5,5,3,2,4,3,4,2,1,4,2,Mobile App Developer
2,5,3,2,5,4,3,4,3,1,5,2,IT Support Specialist
2,2,1,1,3,4,2,3,2,3,5,3,Plumber
4,2,3,2,5,5,5,5,4,2,4,2,Doctor
2,2,3,3,5,5,5,4,5,2,3,2,Psychologist
5,3,4,2,2,5,5,3,3,2,5,2,Chemist
1,2,1,5,3,2,3,4,3,3,4,2,Musician
3,3,4,2,3,5,4,5,3,3,2,4,Logistics Manager
2,3,3,2,5,4,2,4,2,2,3,2,Medical Assistant
2,3,3,3,4,4,3,2,5,2,2,4,Human Resource Manager
1,5,5,5,4,4,2,5,2,2,4,3,Video Editor
5,4,5,2,3,5,5,3,2,1,2,5,Economist
4,2,4,3,5,5,5,4,2,2,1,4,Lawyer
5,3,5,2,2,5,5,3,3,2,4,1,Physicist
2,5,5,4,2,4,1,4,2,1,4,3,Graphic Designer
4,3,3,3,3,5,4,3,3,4,3,2,Marine Biologist
1,3,1,4,4,3,2,4,4,3,2,5,Sales Representative
2,3,3,3,5,4,3,4,3,2,2,5,Insurance Agent
1,3,1,2,4,4,2,4,3,5,4,2,Firefighter
3,4,4,4,4,4,4,5,3,2,2,3,Journalist
4,4,3,2,2,5,3,5,2,4,5,3,Pilot
2,3,3,4,5,3,3,3,3,3,2,5,Real Estate Agent
4,4,4,3,1,5,5,3,2,2,4,3,Aerospace Engineer
2,5,5,5,3,4,2,4,2,1,4,3,Graphic Designer
3,2,4,1,4,4,4,3,4,2,2,3,Government Officer
2,4,3,3,3,5,3,5,2,4,5,2,Ship Captain
2,2,2,2,5,5,3,5,4,3,4,1,Nurse
5,4,5,2,3,4,4,3,2,1,2,5,Financial Analyst
5,2,4,2,5,5,4,4,3,1,2,3,Judge
4,3,5,2,3,5,5,3,2,1,1,5,Financial Analyst
1,3,2,4,5,2,2,3,5,4,3,3,Tour Guide
5,4,5,2,1,5,5,5,2,1,4,3,Cybersecurity Specialist
2,3,3,5,4,4,2,5,2,2,4,4,Fashion Designer
1,2,1,2,3,3,2,3,2,4,5,3,Plumber
2,3,2,3,5,4,2,5,3,4,3,2,Flight Attendant
4,5,4,3,2,5,4,3,3,2,5,3,Computer Engineer
3,4,3,4,5,4,4,5,3,2,2,5,Marketing Manager
2,3,2,4,3,4,2,5,2,1,4,4,Fashion Designer
3,3,3,2,5,5,4,5,4,2,4,2,Doctor
3,5,5,5,1,3,2,4,2,1,4,3,Animator
3,3,4,2,4,5,3,3,3,2,2,3,Government Officer
2,3,2,2,1,4,1,2,2,4,5,2,Heavy Equipment Operator
2,3,4,1,4,4,2,4,4,5,5,3,Ship Captain
2,3,3,2,4,3,2,4,2,2,3,2,Medical Assistant
2,4,4,3,5,4,2,5,3,1,1,3,Hotel Manager
2,2,2,3,4,4,1,5,5,3,4,3,Fitness Trainer
3,3,2,2,5,5,5,5,4,2,4,1,Doctor
2,3,3,3,5,3,2,5,4,4,2,2,Flight Attendant
2,5,5,5,2,4,2,4,2,1,4,3,Animator
1,3,3,3,5,4,3,3,5,1,2,2,School Counselor
1,2,1,5,5,3,2,5,3,3,3,3,Actor
1,4,3,2,5,4,2,4,3,1,2,3,Call Center Agent
2,2,1,2,3,4,1,3,2,3,4,2,Plumber
4,4,3,1,3,5,3,5,2,4,5,3,Pilot
4,3,3,5,5,4,4,4,5,2,3,2,Teacher
3,4,2,1,4,5,3,4,3,5,5,3,Ship Captain
3,2,1,4,3,4,2,3,2,3,5,3,Carpenter
2,3,4,1,4,4,3,4,2,4,4,5,Warehouse Manager
1,3,4,4,5,4,4,3,4,4,2,5,Real Estate Agent
4,3,4,3,4,5,5,4,3,2,2,4,Lawyer
3,4,4,4,5,5,5,4,3,2,2,4,Journalist
4,5,3,2,4,5,3,5,2,4,5,3,Pilot
5,3,4,2,4,5,5,3,3,1,2,2,Judge
2,2,1,2,5,5,2,5,4,3,4,2,Nurse
5,5,4,3,3,5,5,2,2,3,4,1,Researcher
3,2,1,5,4,3,1,3,2,4,4,4,Carpenter
2,4,4,3,5,5,2,3,5,1,1,2,School Counselor
5,4,5,2,3,4,3,5,2,1,4,3,DevOps Engineer
4,4,4,5,3,5,3,2,2,2,4,3,Architect
4,4,2,3,3,5,3,3,2,4,5,3,Agricultural Engineer
4,2,4,2,2,5,5,3,3,4,4,1,Biologist
3,4,3,2,3,3,4,3,1,3,5,3,Mechanic
1,3,1,1,2,3,1,3,1,5,3,2,Truck Driver
2,2,2,4,5,3,3,4,5,4,1,2,Tour Guide
